uid,date,n_convo,minutes_convo,n_unlocks,n_scans,n_bt_unique,devices_per_scan,sleep,stress,deadline_day,weekday,weekend,day_num,sleep_pm,sleep_cwc,stress_pm,stress_cwc,big5_num,big5_c
30,2013-05-28,31,0,2,1643,162,0.09860012172854535,NA,NA,1,Tue,0,64,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-05-29,60,0,4,1284,145,0.11292834890965732,NA,NA,1,Wed,0,65,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-05-30,26,0,5,0,0,NA,NA,NA,1,Thu,0,66,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-05-31,26,0,4,0,0,NA,NA,NA,1,Fri,0,67,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-01,12,0,1,0,0,NA,NA,NA,1,Sat,1,68,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-02,0,0,0,0,0,NA,NA,NA,1,Sun,1,69,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-03,0,0,0,0,0,NA,NA,NA,1,Mon,0,70,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-04,0,0,0,0,0,NA,NA,NA,1,Tue,0,71,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-05,0,0,0,0,0,NA,NA,NA,1,Wed,0,72,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-06,0,0,0,0,0,NA,NA,NA,1,Thu,0,73,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-07,0,0,0,0,0,NA,NA,NA,1,Fri,0,74,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-08,0,0,0,0,0,NA,NA,NA,1,Sat,1,75,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-09,0,0,0,0,0,NA,NA,NA,1,Sun,1,76,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-10,0,0,0,0,0,NA,NA,NA,1,Mon,0,77,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-11,0,0,0,0,0,NA,NA,NA,1,Tue,0,78,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-12,0,0,0,0,0,NA,NA,NA,1,Wed,0,79,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-13,0,0,0,0,0,NA,NA,NA,1,Thu,0,80,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-14,0,0,0,0,0,NA,NA,NA,1,Fri,0,81,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-15,0,0,0,0,0,NA,NA,NA,1,Sat,1,82,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-16,0,0,0,0,0,NA,NA,NA,1,Sun,1,83,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-17,0,0,0,0,0,NA,NA,NA,1,Mon,0,84,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-18,0,0,0,0,0,NA,NA,NA,1,Tue,0,85,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-19,0,0,0,0,0,NA,NA,NA,1,Wed,0,86,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-20,0,0,0,0,0,NA,NA,NA,1,Thu,0,87,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-21,0,0,0,0,0,NA,NA,NA,1,Fri,0,88,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-22,0,0,0,0,0,NA,NA,NA,1,Sat,1,89,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-23,0,0,0,0,0,NA,NA,NA,1,Sun,1,90,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-24,0,0,0,0,0,NA,NA,NA,1,Mon,0,91,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-25,0,0,0,0,0,NA,NA,NA,1,Tue,0,92,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-26,0,0,0,0,0,NA,NA,NA,1,Wed,0,93,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-27,0,0,0,0,0,NA,NA,NA,1,Thu,0,94,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-28,0,0,0,0,0,NA,NA,NA,1,Fri,0,95,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-29,0,0,0,0,0,NA,NA,NA,1,Sat,1,96,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-06-30,0,0,0,0,0,NA,NA,NA,1,Sun,1,97,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-01,0,0,0,0,0,NA,NA,NA,1,Mon,0,98,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-02,0,0,0,0,0,NA,NA,NA,1,Tue,0,99,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-03,0,0,0,0,0,NA,NA,NA,1,Wed,0,100,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-04,0,0,0,0,0,NA,NA,NA,1,Thu,0,101,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-05,0,0,0,0,0,NA,NA,NA,1,Fri,0,102,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-06,0,0,0,0,0,NA,NA,NA,1,Sat,1,103,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-07,0,0,0,0,0,NA,NA,NA,1,Sun,1,104,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-08,0,0,0,0,0,NA,NA,NA,1,Mon,0,105,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-09,0,0,0,0,0,NA,NA,NA,1,Tue,0,106,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-10,0,0,0,0,0,NA,NA,NA,1,Wed,0,107,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-11,0,0,0,0,0,NA,NA,NA,1,Thu,0,108,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-12,0,0,0,0,0,NA,NA,NA,1,Fri,0,109,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-13,0,0,0,0,0,NA,NA,NA,1,Sat,1,110,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-14,0,0,0,0,0,NA,NA,NA,1,Sun,1,111,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-15,0,0,0,0,0,NA,NA,NA,1,Mon,0,112,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-16,0,0,0,0,0,NA,NA,NA,1,Tue,0,113,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-17,0,0,0,0,0,NA,NA,NA,1,Wed,0,114,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-18,0,0,0,0,0,NA,NA,NA,1,Thu,0,115,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-19,0,0,0,0,0,NA,NA,NA,1,Fri,0,116,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-20,0,0,0,0,0,NA,NA,NA,1,Sat,1,117,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-21,0,0,0,0,0,NA,NA,NA,1,Sun,1,118,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-22,0,0,0,0,0,NA,NA,NA,1,Mon,0,119,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-23,0,0,0,0,0,NA,NA,NA,1,Tue,0,120,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-24,0,0,0,0,0,NA,NA,NA,1,Wed,0,121,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-25,0,0,0,0,0,NA,NA,NA,1,Thu,0,122,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-26,0,0,0,0,0,NA,NA,NA,1,Fri,0,123,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-27,0,0,0,0,0,NA,NA,NA,1,Sat,1,124,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-28,0,0,0,0,0,NA,NA,NA,1,Sun,1,125,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-29,0,0,0,0,0,NA,NA,NA,1,Mon,0,126,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-30,0,0,0,0,0,NA,NA,NA,1,Tue,0,127,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-07-31,0,0,0,0,0,NA,NA,NA,1,Wed,0,128,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-01,0,0,0,0,0,NA,NA,NA,1,Thu,0,129,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-02,0,0,0,0,0,NA,NA,NA,1,Fri,0,130,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-03,0,0,0,0,0,NA,NA,NA,1,Sat,1,131,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-04,0,0,0,0,0,NA,NA,NA,1,Sun,1,132,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-05,0,0,0,0,0,NA,NA,NA,1,Mon,0,133,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-06,0,0,0,0,0,NA,NA,NA,1,Tue,0,134,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-07,0,0,0,0,0,NA,NA,NA,1,Wed,0,135,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-08,0,0,0,0,0,NA,NA,NA,1,Thu,0,136,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-09,0,0,0,0,0,NA,NA,NA,1,Fri,0,137,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-10,0,0,0,0,0,NA,NA,NA,1,Sat,1,138,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-11,0,0,0,0,0,NA,NA,NA,1,Sun,1,139,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-12,0,0,0,0,0,NA,NA,NA,1,Mon,0,140,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-13,0,0,0,0,0,NA,NA,NA,1,Tue,0,141,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-14,0,0,0,0,0,NA,NA,NA,1,Wed,0,142,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-15,0,0,0,0,0,NA,NA,NA,1,Thu,0,143,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-16,0,0,0,0,0,NA,NA,NA,1,Fri,0,144,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-17,0,0,0,0,0,NA,NA,NA,1,Sat,1,145,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-18,0,0,0,0,0,NA,NA,NA,1,Sun,1,146,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
30,2013-08-19,0,0,0,0,0,NA,NA,NA,1,Mon,0,147,7.092592592592593,NA,2.9473684210526314,NA,NA,NA
31,2013-03-24,0,0,0,0,0,NA,NA,NA,0,Sun,1,1,5.6875,NA,2.5,NA,NA,NA
31,2013-03-27,10,0,1,5,13,2.6,NA,NA,1,Wed,0,2,5.6875,NA,2.5,NA,NA,NA
31,2013-03-28,58,0,5,24,44,1.8333333333333333,2,4,1,Thu,0,3,5.6875,-3.6875,2.5,1.5,NA,NA
31,2013-03-29,81,0,2,16,24,1.5,4.5,5,1,Fri,0,4,5.6875,-1.1875,2.5,2.5,NA,NA
31,2013-03-30,75,0,3,0,0,NA,NA,3,1,Sat,1,5,5.6875,NA,2.5,0.5,NA,NA
31,2013-03-31,37,0,3,8,15,1.875,8,NA,1,Sun,1,6,5.6875,2.3125,2.5,NA,NA,NA
31,2013-04-01,31,0,3,26,51,1.9615384615384615,8,NA,1,Mon,0,7,5.6875,2.3125,2.5,NA,NA,NA
31,2013-04-02,46,0,2,23,36,1.565217391304348,4,NA,1,Tue,0,8,5.6875,-1.6875,2.5,NA,NA,NA
31,2013-04-03,34,0,4,17,23,1.3529411764705883,8,4,1,Wed,0,9,5.6875,2.3125,2.5,1.5,NA,NA
31,2013-04-04,60,0,2,18,33,1.8333333333333333,NA,1,1,Thu,0,10,5.6875,NA,2.5,-1.5,NA,NA
31,2013-04-05,47,0,3,22,39,1.7727272727272727,5,4,1,Fri,0,11,5.6875,-0.6875,2.5,1.5,NA,NA
31,2013-04-06,52,0,4,19,27,1.4210526315789473,NA,1,1,Sat,1,12,5.6875,NA,2.5,-1.5,NA,NA
31,2013-04-07,40,0,2,13,24,1.8461538461538463,NA,NA,1,Sun,1,13,5.6875,NA,2.5,NA,NA,NA
31,2013-04-08,49,0,4,33,46,1.393939393939394,NA,NA,1,Mon,0,14,5.6875,NA,2.5,NA,NA,NA
31,2013-04-09,42,0,1,17,28,1.6470588235294117,NA,NA,1,Tue,0,15,5.6875,NA,2.5,NA,NA,NA
31,2013-04-10,58,0,3,36,39,1.0833333333333333,6,NA,1,Wed,0,16,5.6875,0.3125,2.5,NA,NA,NA
31,2013-04-11,65,0,1,4,5,1.25,NA,NA,1,Thu,0,17,5.6875,NA,2.5,NA,NA,NA
31,2013-04-12,45,0,1,26,29,1.1153846153846154,NA,4,1,Fri,0,18,5.6875,NA,2.5,1.5,NA,NA
31,2013-04-13,41,0,7,3,8,2.6666666666666665,NA,NA,1,Sat,1,19,5.6875,NA,2.5,NA,NA,NA
31,2013-04-14,75,0,3,20,22,1.1,NA,1,1,Sun,1,20,5.6875,NA,2.5,-1.5,NA,NA
31,2013-04-15,81,0,3,46,50,1.0869565217391304,NA,1,1,Mon,0,21,5.6875,NA,2.5,-1.5,NA,NA
31,2013-04-16,62,0,4,36,73,2.0277777777777777,NA,1,1,Tue,0,22,5.6875,NA,2.5,-1.5,NA,NA
31,2013-04-17,50,0,2,24,52,2.1666666666666665,NA,1,1,Wed,0,23,5.6875,NA,2.5,-1.5,NA,NA
31,2013-04-18,52,0,3,45,78,1.7333333333333334,NA,NA,1,Thu,0,24,5.6875,NA,2.5,NA,NA,NA
31,2013-04-19,51,0,2,25,21,0.84,NA,NA,1,Fri,0,25,5.6875,NA,2.5,NA,NA,NA
31,2013-04-20,36,0,1,23,21,0.9130434782608695,NA,NA,1,Sat,1,26,5.6875,NA,2.5,NA,NA,NA
31,2013-04-21,36,0,2,33,40,1.2121212121212122,NA,NA,1,Sun,1,27,5.6875,NA,2.5,NA,NA,NA
31,2013-04-22,54,0,4,0,0,NA,NA,NA,1,Mon,0,28,5.6875,NA,2.5,NA,NA,NA
31,2013-04-23,37,0,2,30,50,1.6666666666666667,NA,NA,1,Tue,0,29,5.6875,NA,2.5,NA,NA,NA
31,2013-04-24,23,0,6,1,1,1,NA,NA,1,Wed,0,30,5.6875,NA,2.5,NA,NA,NA
31,2013-04-25,61,0,3,34,63,1.8529411764705883,NA,NA,1,Thu,0,31,5.6875,NA,2.5,NA,NA,NA
31,2013-04-26,20,0,4,0,0,NA,NA,NA,1,Fri,0,32,5.6875,NA,2.5,NA,NA,NA
31,2013-04-27,21,0,8,0,0,NA,NA,NA,1,Sat,1,33,5.6875,NA,2.5,NA,NA,NA
31,2013-04-28,32,0,6,24,31,1.2916666666666667,NA,NA,1,Sun,1,34,5.6875,NA,2.5,NA,NA,NA
31,2013-04-29,44,0,3,50,80,1.6,NA,NA,1,Mon,0,35,5.6875,NA,2.5,NA,NA,NA
31,2013-04-30,33,0,1,52,84,1.6153846153846154,NA,NA,1,Tue,0,36,5.6875,NA,2.5,NA,NA,NA
31,2013-05-01,35,0,7,13,34,2.6153846153846154,NA,NA,1,Wed,0,37,5.6875,NA,2.5,NA,NA,NA
31,2013-05-02,24,0,4,4,7,1.75,NA,NA,1,Thu,0,38,5.6875,NA,2.5,NA,NA,NA
31,2013-05-03,29,0,2,13,46,3.5384615384615383,NA,NA,1,Fri,0,39,5.6875,NA,2.5,NA,NA,NA
31,2013-05-04,22,0,9,0,0,NA,NA,NA,1,Sat,1,40,5.6875,NA,2.5,NA,NA,NA
31,2013-05-05,69,0,7,0,0,NA,NA,NA,1,Sun,1,41,5.6875,NA,2.5,NA,NA,NA
31,2013-05-06,10,0,4,38,65,1.7105263157894737,NA,NA,1,Mon,0,42,5.6875,NA,2.5,NA,NA,NA
31,2013-05-07,19,0,1,31,73,2.3548387096774195,NA,NA,1,Tue,0,43,5.6875,NA,2.5,NA,NA,NA
31,2013-05-08,55,0,5,26,75,2.8846153846153846,NA,NA,1,Wed,0,44,5.6875,NA,2.5,NA,NA,NA
31,2013-05-09,35,0,1,21,38,1.8095238095238095,NA,NA,1,Thu,0,45,5.6875,NA,2.5,NA,NA,NA
31,2013-05-10,65,0,4,41,42,1.024390243902439,NA,NA,1,Fri,0,46,5.6875,NA,2.5,NA,NA,NA
31,2013-05-11,41,0,4,0,0,NA,NA,NA,1,Sat,1,47,5.6875,NA,2.5,NA,NA,NA
31,2013-05-12,41,0,3,23,34,1.4782608695652173,NA,NA,1,Sun,1,48,5.6875,NA,2.5,NA,NA,NA
31,2013-05-13,23,0,2,43,45,1.0465116279069768,NA,NA,1,Mon,0,49,5.6875,NA,2.5,NA,NA,NA
31,2013-05-14,47,0,0,37,62,1.6756756756756757,NA,NA,1,Tue,0,50,5.6875,NA,2.5,NA,NA,NA
31,2013-05-15,64,0,4,11,33,3,NA,NA,1,Wed,0,51,5.6875,NA,2.5,NA,NA,NA
31,2013-05-16,29,0,1,6,7,1.1666666666666667,NA,NA,1,Thu,0,52,5.6875,NA,2.5,NA,NA,NA
31,2013-05-17,19,0,3,0,0,NA,NA,NA,1,Fri,0,53,5.6875,NA,2.5,NA,NA,NA
31,2013-05-18,32,0,4,9,5,0.5555555555555556,NA,NA,1,Sat,1,54,5.6875,NA,2.5,NA,NA,NA
31,2013-05-19,45,0,6,10,9,0.9,NA,NA,1,Sun,1,55,5.6875,NA,2.5,NA,NA,NA
31,2013-05-20,38,0,6,16,30,1.875,NA,NA,1,Mon,0,56,5.6875,NA,2.5,NA,NA,NA
31,2013-05-21,55,0,2,2,9,4.5,NA,NA,1,Tue,0,57,5.6875,NA,2.5,NA,NA,NA
31,2013-05-22,52,0,4,10,40,4,NA,NA,1,Wed,0,58,5.6875,NA,2.5,NA,NA,NA
31,2013-05-23,16,0,2,93,43,0.46236559139784944,NA,NA,1,Thu,0,59,5.6875,NA,2.5,NA,NA,NA
31,2013-05-24,1,0,0,13,20,1.5384615384615385,NA,NA,1,Fri,0,60,5.6875,NA,2.5,NA,NA,NA
31,2013-05-25,40,0,2,178,28,0.15730337078651685,NA,NA,1,Sat,1,61,5.6875,NA,2.5,NA,NA,NA
31,2013-05-26,8,0,4,0,0,NA,NA,NA,1,Sun,1,62,5.6875,NA,2.5,NA,NA,NA
31,2013-05-27,0,0,1,0,0,NA,NA,NA,1,Mon,0,63,5.6875,NA,2.5,NA,NA,NA
31,2013-05-28,0,0,2,0,0,NA,NA,NA,1,Tue,0,64,5.6875,NA,2.5,NA,NA,NA
31,2013-05-29,1,0,1,37,21,0.5675675675675675,NA,NA,1,Wed,0,65,5.6875,NA,2.5,NA,NA,NA
31,2013-05-30,1,0,4,0,0,NA,NA,NA,1,Thu,0,66,5.6875,NA,2.5,NA,NA,NA
31,2013-05-31,0,0,1,0,0,NA,NA,NA,1,Fri,0,67,5.6875,NA,2.5,NA,NA,NA
31,2013-06-01,0,0,0,0,0,NA,NA,NA,1,Sat,1,68,5.6875,NA,2.5,NA,NA,NA
31,2013-06-02,0,0,0,0,0,NA,NA,NA,1,Sun,1,69,5.6875,NA,2.5,NA,NA,NA
31,2013-06-03,0,0,0,0,0,NA,NA,NA,1,Mon,0,70,5.6875,NA,2.5,NA,NA,NA
31,2013-06-04,0,0,0,0,0,NA,NA,NA,1,Tue,0,71,5.6875,NA,2.5,NA,NA,NA
31,2013-06-05,0,0,0,0,0,NA,NA,NA,1,Wed,0,72,5.6875,NA,2.5,NA,NA,NA
31,2013-06-06,0,0,0,0,0,NA,NA,NA,1,Thu,0,73,5.6875,NA,2.5,NA,NA,NA
31,2013-06-07,0,0,0,0,0,NA,NA,NA,1,Fri,0,74,5.6875,NA,2.5,NA,NA,NA
31,2013-06-08,0,0,0,0,0,NA,NA,NA,1,Sat,1,75,5.6875,NA,2.5,NA,NA,NA
31,2013-06-09,0,0,0,0,0,NA,NA,NA,1,Sun,1,76,5.6875,NA,2.5,NA,NA,NA
31,2013-06-10,0,0,0,0,0,NA,NA,NA,1,Mon,0,77,5.6875,NA,2.5,NA,NA,NA
31,2013-06-11,0,0,0,0,0,NA,NA,NA,1,Tue,0,78,5.6875,NA,2.5,NA,NA,NA
31,2013-06-12,0,0,0,0,0,NA,NA,NA,1,Wed,0,79,5.6875,NA,2.5,NA,NA,NA
31,2013-06-13,0,0,0,0,0,NA,NA,NA,1,Thu,0,80,5.6875,NA,2.5,NA,NA,NA
31,2013-06-14,0,0,0,0,0,NA,NA,NA,1,Fri,0,81,5.6875,NA,2.5,NA,NA,NA
31,2013-06-15,0,0,0,0,0,NA,NA,NA,1,Sat,1,82,5.6875,NA,2.5,NA,NA,NA
31,2013-06-16,0,0,0,0,0,NA,NA,NA,1,Sun,1,83,5.6875,NA,2.5,NA,NA,NA
31,2013-06-17,0,0,0,0,0,NA,NA,NA,1,Mon,0,84,5.6875,NA,2.5,NA,NA,NA
31,2013-06-18,0,0,0,0,0,NA,NA,NA,1,Tue,0,85,5.6875,NA,2.5,NA,NA,NA
31,2013-06-19,0,0,0,0,0,NA,NA,NA,1,Wed,0,86,5.6875,NA,2.5,NA,NA,NA
31,2013-06-20,0,0,0,0,0,NA,NA,NA,1,Thu,0,87,5.6875,NA,2.5,NA,NA,NA
31,2013-06-21,0,0,0,0,0,NA,NA,NA,1,Fri,0,88,5.6875,NA,2.5,NA,NA,NA
31,2013-06-22,0,0,0,0,0,NA,NA,NA,1,Sat,1,89,5.6875,NA,2.5,NA,NA,NA
31,2013-06-23,0,0,0,0,0,NA,NA,NA,1,Sun,1,90,5.6875,NA,2.5,NA,NA,NA
31,2013-06-24,0,0,0,0,0,NA,NA,NA,1,Mon,0,91,5.6875,NA,2.5,NA,NA,NA
31,2013-06-25,0,0,0,0,0,NA,NA,NA,1,Tue,0,92,5.6875,NA,2.5,NA,NA,NA
31,2013-06-26,0,0,0,0,0,NA,NA,NA,1,Wed,0,93,5.6875,NA,2.5,NA,NA,NA
31,2013-06-27,0,0,0,0,0,NA,NA,NA,1,Thu,0,94,5.6875,NA,2.5,NA,NA,NA
31,2013-06-28,0,0,0,0,0,NA,NA,NA,1,Fri,0,95,5.6875,NA,2.5,NA,NA,NA
31,2013-06-29,0,0,0,0,0,NA,NA,NA,1,Sat,1,96,5.6875,NA,2.5,NA,NA,NA
31,2013-06-30,0,0,0,0,0,NA,NA,NA,1,Sun,1,97,5.6875,NA,2.5,NA,NA,NA
31,2013-07-01,0,0,0,0,0,NA,NA,NA,1,Mon,0,98,5.6875,NA,2.5,NA,NA,NA
31,2013-07-02,0,0,0,0,0,NA,NA,NA,1,Tue,0,99,5.6875,NA,2.5,NA,NA,NA
31,2013-07-03,0,0,0,0,0,NA,NA,NA,1,Wed,0,100,5.6875,NA,2.5,NA,NA,NA
31,2013-07-04,0,0,0,0,0,NA,NA,NA,1,Thu,0,101,5.6875,NA,2.5,NA,NA,NA
31,2013-07-05,0,0,0,0,0,NA,NA,NA,1,Fri,0,102,5.6875,NA,2.5,NA,NA,NA
31,2013-07-06,0,0,0,0,0,NA,NA,NA,1,Sat,1,103,5.6875,NA,2.5,NA,NA,NA
31,2013-07-07,0,0,0,0,0,NA,NA,NA,1,Sun,1,104,5.6875,NA,2.5,NA,NA,NA
31,2013-07-08,0,0,0,0,0,NA,NA,NA,1,Mon,0,105,5.6875,NA,2.5,NA,NA,NA
31,2013-07-09,0,0,0,0,0,NA,NA,NA,1,Tue,0,106,5.6875,NA,2.5,NA,NA,NA
31,2013-07-10,0,0,0,0,0,NA,NA,NA,1,Wed,0,107,5.6875,NA,2.5,NA,NA,NA
31,2013-07-11,0,0,0,0,0,NA,NA,NA,1,Thu,0,108,5.6875,NA,2.5,NA,NA,NA
31,2013-07-12,0,0,0,0,0,NA,NA,NA,1,Fri,0,109,5.6875,NA,2.5,NA,NA,NA
31,2013-07-13,0,0,0,0,0,NA,NA,NA,1,Sat,1,110,5.6875,NA,2.5,NA,NA,NA
31,2013-07-14,0,0,0,0,0,NA,NA,NA,1,Sun,1,111,5.6875,NA,2.5,NA,NA,NA
31,2013-07-15,0,0,0,0,0,NA,NA,NA,1,Mon,0,112,5.6875,NA,2.5,NA,NA,NA
31,2013-07-16,0,0,0,0,0,NA,NA,NA,1,Tue,0,113,5.6875,NA,2.5,NA,NA,NA
31,2013-07-17,0,0,0,0,0,NA,NA,NA,1,Wed,0,114,5.6875,NA,2.5,NA,NA,NA
31,2013-07-18,0,0,0,0,0,NA,NA,NA,1,Thu,0,115,5.6875,NA,2.5,NA,NA,NA
31,2013-07-19,0,0,0,0,0,NA,NA,NA,1,Fri,0,116,5.6875,NA,2.5,NA,NA,NA
31,2013-07-20,0,0,0,0,0,NA,NA,NA,1,Sat,1,117,5.6875,NA,2.5,NA,NA,NA
31,2013-07-21,0,0,0,0,0,NA,NA,NA,1,Sun,1,118,5.6875,NA,2.5,NA,NA,NA
31,2013-07-22,0,0,0,0,0,NA,NA,NA,1,Mon,0,119,5.6875,NA,2.5,NA,NA,NA
31,2013-07-23,0,0,0,0,0,NA,NA,NA,1,Tue,0,120,5.6875,NA,2.5,NA,NA,NA
31,2013-07-24,0,0,0,0,0,NA,NA,NA,1,Wed,0,121,5.6875,NA,2.5,NA,NA,NA
31,2013-07-25,0,0,0,0,0,NA,NA,NA,1,Thu,0,122,5.6875,NA,2.5,NA,NA,NA
31,2013-07-26,0,0,0,0,0,NA,NA,NA,1,Fri,0,123,5.6875,NA,2.5,NA,NA,NA
31,2013-07-27,0,0,0,0,0,NA,NA,NA,1,Sat,1,124,5.6875,NA,2.5,NA,NA,NA
31,2013-07-28,0,0,0,0,0,NA,NA,NA,1,Sun,1,125,5.6875,NA,2.5,NA,NA,NA
31,2013-07-29,0,0,0,0,0,NA,NA,NA,1,Mon,0,126,5.6875,NA,2.5,NA,NA,NA
31,2013-07-30,0,0,0,0,0,NA,NA,NA,1,Tue,0,127,5.6875,NA,2.5,NA,NA,NA
31,2013-07-31,0,0,0,0,0,NA,NA,NA,1,Wed,0,128,5.6875,NA,2.5,NA,NA,NA
31,2013-08-01,0,0,0,0,0,NA,NA,NA,1,Thu,0,129,5.6875,NA,2.5,NA,NA,NA
31,2013-08-02,0,0,0,0,0,NA,NA,NA,1,Fri,0,130,5.6875,NA,2.5,NA,NA,NA
31,2013-08-03,0,0,0,0,0,NA,NA,NA,1,Sat,1,131,5.6875,NA,2.5,NA,NA,NA
31,2013-08-04,0,0,0,0,0,NA,NA,NA,1,Sun,1,132,5.6875,NA,2.5,NA,NA,NA
31,2013-08-05,0,0,0,0,0,NA,NA,NA,1,Mon,0,133,5.6875,NA,2.5,NA,NA,NA
31,2013-08-06,0,0,0,0,0,NA,NA,NA,1,Tue,0,134,5.6875,NA,2.5,NA,NA,NA
31,2013-08-07,0,0,0,0,0,NA,NA,NA,1,Wed,0,135,5.6875,NA,2.5,NA,NA,NA
