uid,date,n_convo,minutes_convo,n_unlocks,n_scans,n_bt_unique,sleep,stress,deadline_day,weekday,weekend
35,2013-05-14,19,0,1,277,0,NA,NA,1,Tue,0
35,2013-05-15,25,0,0,278,0,NA,NA,1,Wed,0
35,2013-05-16,12,0,0,175,0,NA,NA,1,Thu,0
35,2013-05-17,4,0,0,225,0,NA,NA,1,Fri,0
35,2013-05-18,2,0,0,142,0,NA,NA,1,Sat,1
35,2013-05-19,36,0,2,125,0,NA,1,1,Sun,1
35,2013-05-20,26,0,0,170,0,NA,NA,1,Mon,0
35,2013-05-21,15,0,0,214,0,NA,1,1,Tue,0
35,2013-05-22,4,0,0,236,0,NA,1,1,Wed,0
35,2013-05-23,1,0,0,202,0,NA,NA,1,Thu,0
35,2013-05-24,23,0,1,307,0,NA,NA,1,Fri,0
35,2013-05-25,30,0,0,278,0,NA,NA,1,Sat,1
35,2013-05-26,5,0,1,160,0,NA,NA,1,Sun,1
35,2013-05-27,34,0,3,411,0,4,NA,1,Mon,0
35,2013-05-28,28,0,0,271,0,NA,NA,1,Tue,0
35,2013-05-29,26,0,1,246,0,NA,NA,1,Wed,0
35,2013-05-30,31,0,0,104,0,NA,NA,1,Thu,0
35,2013-05-31,20,0,1,43,0,NA,NA,1,Fri,0
35,2013-06-01,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-06-03,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-06-21,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-06-22,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-06-23,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-06-24,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-06-25,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-06-26,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
35,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
35,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
35,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
35,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
35,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
35,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
35,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
36,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
36,2013-03-27,2,0,0,222,0,NA,NA,0,Wed,0
36,2013-03-28,20,0,3,124,0,NA,NA,0,Thu,0
36,2013-03-29,37,0,4,182,0,7,NA,0,Fri,0
36,2013-03-30,35,0,4,108,0,8,1,0,Sat,1
36,2013-03-31,33,0,4,143,0,8,1,0,Sun,1
36,2013-04-01,56,0,5,253,0,5,NA,0,Mon,0
36,2013-04-02,33,0,4,204,0,8,NA,0,Tue,0
36,2013-04-03,41,0,6,250,0,7,1,0,Wed,0
36,2013-04-04,28,0,4,143,0,8,1,0,Thu,0
36,2013-04-05,44,0,7,166,0,4,1,0,Fri,0
36,2013-04-06,11,0,5,63,0,8,2.5,0,Sat,1
36,2013-04-07,0,0,5,131,0,8,2,0,Sun,1
36,2013-04-08,0,0,7,117,0,8,3,0,Mon,0
36,2013-04-09,22,0,6,189,0,8,1,0,Tue,0
36,2013-04-10,54,0,4,96,0,8,1,0,Wed,0
36,2013-04-11,27,0,5,56,0,8,2,0,Thu,0
36,2013-04-12,46,0,7,256,0,5,2.5,0,Fri,0
36,2013-04-13,25,0,6,96,0,NA,2,0,Sat,1
36,2013-04-14,40,0,4,187,0,8,1.5,0,Sun,1
36,2013-04-15,36,0,5,185,0,8,2,0,Mon,0
36,2013-04-16,30,0,6,373,0,NA,2,0,Tue,0
36,2013-04-17,0,0,7,234,0,8,2,0,Wed,0
36,2013-04-18,0,0,5,150,0,NA,1,0,Thu,0
36,2013-04-19,32,0,5,47,0,NA,NA,0,Fri,0
36,2013-04-20,45,0,5,71,0,NA,1,0,Sat,1
36,2013-04-21,30,0,5,12,0,8,NA,0,Sun,1
36,2013-04-22,43,0,2,18,0,6,NA,0,Mon,0
36,2013-04-23,50,0,3,32,0,NA,NA,0,Tue,0
36,2013-04-24,66,0,5,147,0,NA,NA,0,Wed,0
36,2013-04-25,40,0,4,219,0,NA,NA,0,Thu,0
36,2013-04-26,29,0,4,204,0,NA,NA,0,Fri,0
36,2013-04-27,33,0,6,240,0,NA,NA,0,Sat,1
36,2013-04-28,40,0,8,182,0,7,NA,0,Sun,1
36,2013-04-29,17,0,7,352,0,7,1,0,Mon,0
36,2013-04-30,44,0,7,453,0,NA,1,0,Tue,0
36,2013-05-01,0,0,3,139,0,7,1,0,Wed,0
36,2013-05-02,37,0,6,112,0,6,NA,0,Thu,0
36,2013-05-03,27,0,2,181,0,8,1,0,Fri,0
36,2013-05-04,18,0,1,90,0,NA,NA,0,Sat,1
36,2013-05-05,17,0,3,165,0,8,NA,0,Sun,1
36,2013-05-06,28,0,7,199,0,7,1,0,Mon,0
36,2013-05-07,34,0,5,322,0,NA,1,0,Tue,0
36,2013-05-08,45,0,6,181,0,10,1,0,Wed,0
36,2013-05-09,21,0,7,181,0,10,1,0,Thu,0
36,2013-05-10,29,0,6,240,0,NA,NA,0,Fri,0
36,2013-05-11,21,0,5,137,0,8,NA,0,Sat,1
36,2013-05-12,42,0,5,318,0,NA,NA,0,Sun,1
36,2013-05-13,12,0,7,330,0,NA,NA,0,Mon,0
36,2013-05-14,36,0,4,2307,0,NA,NA,0,Tue,0
36,2013-05-15,44,0,6,12984,0,NA,NA,0,Wed,0
36,2013-05-16,29,0,3,9952,0,NA,1,0,Thu,0
36,2013-05-17,0,0,7,9869,0,NA,1,0,Fri,0
36,2013-05-18,24,0,5,3567,0,NA,1,0,Sat,1
36,2013-05-19,18,0,5,6471,0,10,1,0,Sun,1
36,2013-05-20,40,0,7,2548,0,NA,1,0,Mon,0
36,2013-05-21,36,0,5,7546,0,NA,4,0,Tue,0
36,2013-05-22,42,0,5,4487,0,NA,4,0,Wed,0
36,2013-05-23,15,0,8,0,0,NA,1,0,Thu,0
36,2013-05-24,15,0,7,0,0,NA,1,0,Fri,0
36,2013-05-25,0,0,3,0,0,NA,NA,0,Sat,1
36,2013-05-26,0,0,5,0,0,NA,NA,0,Sun,1
36,2013-05-27,35,0,5,7843,0,NA,NA,0,Mon,0
36,2013-05-28,31,0,4,16088,0,NA,NA,0,Tue,0
36,2013-05-29,54,0,5,16049,0,NA,NA,0,Wed,0
36,2013-05-30,35,0,6,8253,0,NA,NA,0,Thu,0
36,2013-05-31,34,0,5,9366,0,NA,NA,0,Fri,0
36,2013-06-01,6,0,1,2594,0,NA,NA,0,Sat,1
39,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
39,2013-03-27,0,0,0,9,0,NA,NA,0,Wed,0
39,2013-03-28,14,0,1,27,0,NA,NA,0,Thu,0
39,2013-03-29,23,0,0,11,0,NA,NA,0,Fri,0
39,2013-04-02,20,0,4,60,0,NA,1,0,Tue,0
39,2013-04-03,34,0,1,110,0,NA,NA,0,Wed,0
39,2013-04-04,0,0,0,192,0,NA,NA,0,Thu,0
39,2013-04-05,10,0,0,181,0,NA,NA,0,Fri,0
39,2013-04-06,1,0,0,140,0,NA,NA,0,Sat,1
39,2013-04-09,4,0,0,9,0,NA,NA,0,Tue,0
39,2013-04-10,33,0,0,114,0,7.5,1,0,Wed,0
39,2013-04-11,5,0,0,81,0,NA,NA,0,Thu,0
39,2013-04-13,23,0,1,30,0,8,1,0,Sat,1
39,2013-04-14,31,0,0,100,0,NA,NA,0,Sun,1
39,2013-04-15,36,0,1,144,0,NA,NA,0,Mon,0
39,2013-04-16,46,0,0,95,0,8,1,0,Tue,0
39,2013-04-17,18,0,1,61,0,8,1,0,Wed,0
39,2013-04-18,3,0,0,40,0,NA,NA,0,Thu,0
39,2013-04-19,11,0,0,59,0,NA,NA,0,Fri,0
39,2013-04-20,2,0,0,6,0,NA,NA,0,Sat,1
39,2013-04-21,6,0,0,88,0,NA,NA,0,Sun,1
39,2013-04-22,35,0,0,36,0,NA,NA,0,Mon,0
39,2013-04-23,9,0,0,0,0,NA,NA,0,Tue,0
39,2013-04-24,38,0,3,52,0,8,NA,0,Wed,0
39,2013-04-25,33,0,1,126,0,8,1,0,Thu,0
4,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
4,2013-03-27,41,0,5,110,0,6,2.5,1,Wed,0
4,2013-03-28,37,0,5,92,0,6.5,1,1,Thu,0
4,2013-03-29,39,0,6,103,0,6,1.3333333333333333,1,Fri,0
4,2013-03-30,33,0,6,90,0,7,1,1,Sat,1
4,2013-03-31,37,0,5,88,0,7,1,1,Sun,1
4,2013-04-01,44,0,5,89,0,6,NA,1,Mon,0
4,2013-04-02,36,0,6,98,0,8,2,1,Tue,0
4,2013-04-03,50,0,7,96,0,8,2,1,Wed,0
4,2013-04-04,53,0,3,102,0,7,1,1,Thu,0
4,2013-04-05,48,0,7,115,0,6.5,2,1,Fri,0
4,2013-04-06,62,0,6,37,0,NA,1,1,Sat,1
4,2013-04-07,36,0,4,242,0,5,1,1,Sun,1
4,2013-04-08,41,0,6,124,0,8,1,1,Mon,0
4,2013-04-09,49,0,4,103,0,8,1,1,Tue,0
4,2013-04-10,47,0,6,97,0,6,NA,1,Wed,0
4,2013-04-11,53,0,5,103,0,7,3,1,Thu,0
4,2013-04-12,47,0,7,156,0,6,NA,1,Fri,0
4,2013-04-13,42,0,3,100,0,NA,NA,1,Sat,1
4,2013-04-14,30,0,4,104,0,NA,NA,1,Sun,1
4,2013-04-15,51,0,4,237,0,6,2.5,1,Mon,0
4,2013-04-16,60,0,2,204,0,6,2.5,1,Tue,0
4,2013-04-17,43,0,5,214,0,6,1,1,Wed,0
4,2013-04-18,48,0,6,237,0,6,1,1,Thu,0
4,2013-04-19,58,0,6,129,0,6,NA,1,Fri,0
4,2013-04-20,53,0,4,29,0,NA,NA,1,Sat,1
4,2013-04-21,32,0,0,59,0,NA,NA,1,Sun,1
4,2013-04-22,49,0,5,332,0,7,1,1,Mon,0
4,2013-04-23,40,0,4,225,0,8,NA,1,Tue,0
4,2013-04-24,43,0,5,103,0,NA,NA,1,Wed,0
4,2013-04-25,59,0,5,62,0,NA,3,1,Thu,0
4,2013-04-26,44,0,4,175,0,NA,3,1,Fri,0
4,2013-04-27,40,0,4,57,0,NA,NA,1,Sat,1
4,2013-04-28,28,0,7,102,0,NA,3,1,Sun,1
4,2013-04-29,59,0,5,82,0,NA,3,1,Mon,0
4,2013-04-30,78,0,5,192,0,6,3,1,Tue,0
4,2013-05-01,41,0,5,240,0,7,NA,1,Wed,0
4,2013-05-02,42,0,3,103,0,NA,NA,1,Thu,0
4,2013-05-03,44,0,1,85,0,NA,NA,1,Fri,0
4,2013-05-04,43,0,1,33,0,NA,NA,1,Sat,1
4,2013-05-05,46,0,5,128,0,NA,NA,1,Sun,1
4,2013-05-06,54,0,8,201,0,NA,NA,1,Mon,0
4,2013-05-07,77,0,3,130,0,NA,2,1,Tue,0
4,2013-05-08,44,0,2,182,0,NA,1,1,Wed,0
4,2013-05-09,41,0,5,166,0,NA,3,1,Thu,0
4,2013-05-10,54,0,6,144,0,NA,NA,1,Fri,0
4,2013-05-11,58,0,5,66,0,NA,NA,1,Sat,1
4,2013-05-12,48,0,2,128,0,NA,NA,1,Sun,1
4,2013-05-13,62,0,4,144,0,5,NA,1,Mon,0
4,2013-05-14,59,0,3,117,0,NA,NA,1,Tue,0
4,2013-05-15,44,0,5,123,0,NA,NA,1,Wed,0
4,2013-05-16,60,0,5,98,0,NA,NA,1,Thu,0
4,2013-05-17,61,0,2,86,0,NA,NA,1,Fri,0
4,2013-05-18,60,0,1,59,0,NA,NA,1,Sat,1
4,2013-05-19,53,0,1,55,0,NA,NA,1,Sun,1
4,2013-05-20,34,0,0,188,0,NA,NA,1,Mon,0
4,2013-05-21,48,0,2,196,0,NA,NA,1,Tue,0
4,2013-05-22,39,0,1,169,0,NA,NA,1,Wed,0
4,2013-05-23,15,0,0,45,0,NA,NA,1,Thu,0
4,2013-05-24,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-05-25,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-05-26,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-05-27,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-05-28,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-05-29,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-05-30,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-05-31,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-06-01,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-06-03,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-06-21,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-06-22,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-06-23,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-06-24,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-06-25,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-06-26,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
4,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
4,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
4,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
4,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
4,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
4,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
4,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
41,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
41,2013-03-27,8,0,0,240,0,NA,NA,1,Wed,0
41,2013-03-28,3,0,0,26,0,NA,NA,1,Thu,0
41,2013-03-29,41,0,7,67,0,7,NA,1,Fri,0
41,2013-03-30,34,0,1,11,0,10,NA,1,Sat,1
41,2013-03-31,26,0,3,95,0,8,2,1,Sun,1
41,2013-04-01,31,0,3,78,0,7,NA,1,Mon,0
41,2013-04-02,24,0,1,48,0,10,NA,1,Tue,0
41,2013-04-03,15,0,1,116,0,NA,NA,1,Wed,0
41,2013-04-04,21,0,4,46,0,8,2,1,Thu,0
41,2013-04-05,27,0,2,142,0,NA,NA,1,Fri,0
41,2013-04-06,6,0,0,48,0,NA,NA,1,Sat,1
41,2013-04-07,13,0,0,22,0,NA,NA,1,Sun,1
41,2013-04-08,0,0,0,0,0,NA,NA,1,Mon,0
41,2013-04-09,21,0,3,82,0,6.666666666666667,1,1,Tue,0
41,2013-04-10,15,0,2,122,0,8,NA,1,Wed,0
41,2013-04-11,27,0,5,129,0,7,NA,1,Thu,0
41,2013-04-12,23,0,4,316,0,7,NA,1,Fri,0
41,2013-04-13,18,0,0,28,0,NA,2,1,Sat,1
41,2013-04-14,16,0,1,117,0,NA,3,1,Sun,1
41,2013-04-15,31,0,1,133,0,NA,NA,1,Mon,0
41,2013-04-16,19,0,0,251,0,NA,1,1,Tue,0
41,2013-04-17,0,0,0,1,0,NA,NA,1,Wed,0
41,2013-04-18,0,0,0,0,0,NA,NA,1,Thu,0
41,2013-04-19,25,0,3,145,0,NA,NA,1,Fri,0
41,2013-04-20,30,0,2,83,0,NA,NA,1,Sat,1
41,2013-04-21,33,0,1,94,0,NA,NA,1,Sun,1
41,2013-04-22,44,0,3,371,0,8,NA,1,Mon,0
41,2013-04-23,35,0,0,321,0,NA,NA,1,Tue,0
41,2013-04-24,27,0,0,120,0,NA,NA,1,Wed,0
41,2013-04-25,40,0,0,242,0,NA,NA,1,Thu,0
41,2013-04-26,23,0,2,158,0,NA,1,1,Fri,0
41,2013-04-27,10,0,0,123,0,NA,NA,1,Sat,1
41,2013-04-28,12,0,0,60,0,NA,NA,1,Sun,1
41,2013-04-29,33,0,2,123,0,NA,2,1,Mon,0
41,2013-04-30,28,0,1,115,0,NA,3,1,Tue,0
41,2013-05-01,19,0,0,125,0,NA,NA,1,Wed,0
41,2013-05-02,0,0,0,0,0,NA,NA,1,Thu,0
41,2013-05-03,0,0,0,0,0,NA,NA,1,Fri,0
41,2013-05-04,0,0,0,0,0,NA,NA,1,Sat,1
41,2013-05-05,0,0,0,0,0,NA,NA,1,Sun,1
41,2013-05-06,0,0,0,0,0,NA,NA,1,Mon,0
41,2013-05-07,0,0,0,0,0,NA,NA,1,Tue,0
41,2013-05-08,28,0,0,55,0,NA,3,1,Wed,0
41,2013-05-09,6,0,0,43,0,NA,NA,1,Thu,0
41,2013-05-10,10,0,1,59,0,NA,NA,1,Fri,0
41,2013-05-11,5,0,0,29,0,NA,NA,1,Sat,1
41,2013-05-12,20,0,3,15,0,6,NA,1,Sun,1
41,2013-05-13,21,0,3,67,0,NA,NA,1,Mon,0
41,2013-05-14,40,0,1,1,0,NA,NA,1,Tue,0
41,2013-05-15,26,0,0,3,0,NA,NA,1,Wed,0
41,2013-05-16,17,0,0,8,0,NA,NA,1,Thu,0
41,2013-05-17,0,0,0,0,0,NA,NA,1,Fri,0
41,2013-05-18,0,0,0,0,0,NA,NA,1,Sat,1
41,2013-05-19,0,0,0,0,0,NA,NA,1,Sun,1
41,2013-05-20,9,0,2,55,0,NA,NA,1,Mon,0
41,2013-05-21,51,0,1,1459,0,NA,NA,1,Tue,0
41,2013-05-22,47,0,0,1862,0,NA,NA,1,Wed,0
41,2013-05-23,0,0,0,26,0,NA,NA,1,Thu,0
41,2013-05-24,9,0,1,2582,0,NA,NA,1,Fri,0
41,2013-05-25,1,0,0,4,0,NA,NA,1,Sat,1
41,2013-05-26,29,0,0,4037,0,NA,NA,1,Sun,1
41,2013-05-27,8,0,1,5283,0,NA,NA,1,Mon,0
41,2013-05-28,46,0,2,10620,0,NA,NA,1,Tue,0
41,2013-05-29,33,0,1,13777,0,NA,NA,1,Wed,0
41,2013-05-30,29,0,0,3,0,NA,NA,1,Thu,0
41,2013-05-31,0,0,0,0,0,NA,NA,1,Fri,0
41,2013-06-01,0,0,0,0,0,NA,NA,1,Sat,1
41,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
41,2013-06-03,0,0,0,0,0,NA,NA,1,Mon,0
41,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
41,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
41,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
41,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
41,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
41,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
41,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
41,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
41,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
41,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
41,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
41,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
41,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
41,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
41,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
41,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
41,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
